project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
nifi,3681,review,320906392,non_debt,-,apache,10.0,Merged
pulsar,359,comment,294627442,non_debt,-,apache,13.0,Closed
hive,1706,review,540697885,non_debt,-,apache,19.0,Merged
spark,3213,review,20406513,non_debt,-,apache,8.0,Closed
trafficcontrol,256,comment,278974534,non_debt,-,apache,9.0,Closed
spark,20197,summary,0,non_debt,-,apache,0.0,Closed
spark,29728,review,487921098,code_debt,low_quality_code,apache,5.0,Closed
kafka,4636,summary,0,non_debt,-,apache,89.0,Merged
flink,12521,review,436553652,non_debt,-,apache,1.0,Closed
ozone,750,comment,610937389,non_debt,-,apache,11.0,Closed
airflow,10211,description,0,non_debt,-,apache,0.0,Merged
geode-native,294,description,0,non_debt,-,apache,0.0,Merged
incubator-weex,478,comment,311581778,non_debt,-,apache,0.0,Merged
nifi-minifi-cpp,74,review,109758278,code_debt,low_quality_code,apache,14.0,Closed
trafficcontrol,4160,review,354405110,non_debt,-,apache,14.0,Merged
spark,16758,review,98775275,non_debt,-,apache,7.0,Closed
spark,15415,review,101698275,non_debt,-,apache,141.0,Closed
activemq-artemis,49,comment,114989236,non_debt,-,apache,0.0,Merged
drill,1181,comment,377430718,non_debt,-,apache,16.0,Closed
drill,1809,summary,0,non_debt,-,apache,26.0,Merged
lucene-solr,1910,summary,0,non_debt,-,apache,0.0,Merged
nifi,3948,description,0,non_debt,-,apache,18.0,Closed
nifi,1496,review,110565159,non_debt,-,apache,59.0,Closed
beam,7999,description,0,non_debt,-,apache,12.0,Merged
flink,757,comment,117042891,non_debt,-,apache,1367.0,Closed
spark,25048,review,300427664,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,9.0,Closed
airflow,11121,review,519171363,non_debt,-,apache,46.0,Merged
kafka,9715,review,539391823,non_debt,-,apache,37.0,Merged
spark,29156,description,0,non_debt,-,apache,3.0,Closed
arrow,4421,review,295525649,non_debt,-,apache,19.0,Closed
beam,12010,comment,648516228,non_debt,-,apache,11.0,Merged
beam,11532,comment,630903624,non_debt,-,apache,22.0,Merged
beam,3936,review,142818337,code_debt,slow_algorithm,apache,16.0,Closed
spark,4654,comment,76954011,non_debt,-,apache,100.0,Closed
storm,2547,summary,0,non_debt,-,apache,0.0,Merged
zeppelin,3331,review,265334757,non_debt,-,apache,15.0,Closed
airflow,9281,comment,643734783,non_debt,-,apache,0.0,Merged
jena,456,summary,0,non_debt,-,apache,2.0,Merged
hadoop,2473,review,528784174,non_debt,-,apache,7.0,Merged
zookeeper,726,comment,442395535,non_debt,-,apache,36.0,Closed
cloudstack,2706,comment,398365937,non_debt,-,apache,8.0,Merged
hadoop,2707,comment,815726209,non_debt,-,apache,67.0,Merged
flink,9890,review,335896695,code_debt,low_quality_code,apache,5.0,Closed
carbondata,3177,comment,489409351,non_debt,-,apache,37.0,Closed
zeppelin,1838,summary,0,non_debt,-,apache,5.0,Closed
kafka,6375,comment,469877930,non_debt,-,apache,0.0,Merged
beam,13886,comment,776370307,non_debt,-,apache,62.0,Closed
brooklyn-server,664,summary,0,non_debt,-,apache,0.0,Closed
openwhisk,2361,comment,309427426,non_debt,-,apache,40.0,Closed
couchdb,2101,review,314395651,non_debt,-,apache,8.0,Merged
cloudstack,1604,comment,262719310,non_debt,-,apache,557.0,Closed
drill,2045,summary,0,non_debt,-,apache,17.0,Closed
shardingsphere,5020,review,400787874,non_debt,-,apache,2.0,Merged
incubator-mxnet,15381,review,298887765,non_debt,-,apache,48.0,Closed
incubator-mxnet,16448,comment,541376829,non_debt,-,apache,1.0,Merged
incubator-mxnet,10074,review,173891556,non_debt,-,apache,3.0,Merged
flink,14003,review,532046446,non_debt,-,apache,23.0,Closed
cloudstack,1519,comment,215347296,test_debt,lack_of_tests,apache,233.0,Closed
spark,7031,comment,116213031,non_debt,-,apache,4.0,Closed
druid,2231,comment,173443345,design_debt,non-optimal_design,apache,49.0,Merged
ignite,1836,description,0,non_debt,-,apache,0.0,Closed
arrow,9356,review,580411319,code_debt,complex_code,apache,55.0,Closed
arrow,4167,comment,544971543,non_debt,-,apache,215.0,Closed
beam,11776,comment,632724995,non_debt,-,apache,10.0,Merged
tvm,3531,review,305483155,code_debt,low_quality_code,apache,28.0,Merged
spark,6593,description,0,documentation_debt,low_quality_documentation,apache,1.0,Closed
carbondata,3834,review,460376152,non_debt,-,apache,62.0,Closed
airflow,5575,description,0,non_debt,-,apache,0.0,Merged
spark,15245,comment,250036300,non_debt,-,apache,1.0,Closed
incubator-mxnet,6237,comment,301376249,non_debt,-,apache,1.0,Closed
spark,29461,review,483509863,non_debt,-,apache,23.0,Closed
skywalking,5722,review,511915125,non_debt,-,apache,4.0,Merged
helix,107,summary,0,non_debt,-,apache,0.0,Merged
bigtop,753,comment,794605277,non_debt,-,apache,0.0,Merged
samza,103,review,109215517,test_debt,lack_of_tests,apache,8.0,Closed
drill,1330,review,197961951,non_debt,-,apache,9.0,Closed
tvm,4867,comment,584951383,non_debt,-,apache,2.0,Merged
spark,1313,comment,48174912,non_debt,-,apache,30.0,Closed
beam,6938,comment,436064925,non_debt,-,apache,1.0,Merged
flink,12815,review,449585541,non_debt,-,apache,4.0,Merged
zeppelin,941,comment,222912035,non_debt,-,apache,1.0,Closed
spark,345,comment,39877610,non_debt,-,apache,1.0,Closed
reef,666,comment,159513996,non_debt,-,apache,23.0,Closed
trafficserver,762,summary,0,non_debt,-,apache,51.0,Merged
spark,24094,review,266309009,non_debt,-,apache,4.0,Closed
tajo,618,review,33929768,non_debt,-,apache,19.0,Closed
apisix,781,summary,0,non_debt,-,apache,0.0,Merged
systemds,910,comment,633149881,non_debt,-,apache,11.0,Closed
beam,1984,review,100885021,non_debt,-,apache,2.0,Closed
druid,3371,comment,259284787,non_debt,-,apache,932.0,Closed
spark,4537,comment,89694634,non_debt,-,apache,79.0,Closed
spark,16395,review,102133390,non_debt,-,apache,62.0,Closed
cloudstack,2382,review,159235216,non_debt,-,apache,384.0,Closed
accumulo,484,review,188314105,code_debt,dead_code,apache,5.0,Merged
ignite,8077,description,0,non_debt,-,apache,11.0,Closed
storm,2108,review,132810994,non_debt,-,apache,530.0,Closed
spark,32062,summary,0,non_debt,-,apache,0.0,Closed
arrow,2789,comment,461917811,non_debt,-,apache,136.0,Closed
superset,9287,comment,597956300,non_debt,-,apache,4.0,Merged
accumulo,1995,review,607994959,code_debt,low_quality_code,apache,16.0,Merged
spark,25047,review,303140694,non_debt,-,apache,36.0,Closed
carbondata,2345,comment,393630591,non_debt,-,apache,8.0,Closed
druid,7705,review,287170344,non_debt,-,apache,4.0,Merged
skywalking,4822,summary,0,non_debt,-,apache,0.0,Merged
beam,6640,summary,0,non_debt,-,apache,33.0,Closed
brooklyn-server,264,comment,234017875,non_debt,-,apache,2.0,Merged
cloudstack,2699,review,194376281,documentation_debt,low_quality_documentation,apache,4.0,Merged
spark,5400,review,27923456,code_debt,low_quality_code,apache,267.0,Closed
airflow,8809,comment,749032679,non_debt,-,apache,224.0,Closed
airflow,4895,comment,471386977,non_debt,-,apache,18.0,Merged
trafficcontrol,3966,comment,540120851,non_debt,-,apache,6.0,Merged
spark,29855,review,503114602,non_debt,-,apache,21.0,Closed
geode,3175,review,255775292,non_debt,-,apache,7.0,Merged
trafficserver,2229,description,0,non_debt,-,apache,0.0,Merged
gobblin,104,comment,95396477,documentation_debt,low_quality_documentation,apache,0.0,Merged
beam,4751,comment,372546237,non_debt,-,apache,49.0,Closed
ignite,1082,comment,291875497,non_debt,-,apache,198.0,Closed
beam,11856,comment,696608739,non_debt,-,apache,127.0,Merged
beam,13282,comment,725210904,non_debt,-,apache,6.0,Merged
spark,17348,review,107335293,non_debt,-,apache,3.0,Closed
arrow,2978,review,234370685,non_debt,-,apache,143.0,Closed
ignite,546,description,0,non_debt,-,apache,19.0,Closed
flink,1813,comment,229693884,documentation_debt,outdated_documentation,apache,111.0,Closed
gobblin,2656,review,292076607,documentation_debt,outdated_documentation,apache,11.0,Closed
kafka,4138,description,0,design_debt,non-optimal_design,apache,0.0,Closed
couchdb,1842,review,246573811,non_debt,-,apache,15.0,Merged
airflow,4091,review,228726712,non_debt,-,apache,7.0,Merged
spark,7881,comment,127100344,non_debt,-,apache,0.0,Closed
kafka,6162,review,265995291,non_debt,-,apache,147.0,Closed
airflow,5274,description,0,non_debt,-,apache,1.0,Merged
spark,9193,review,42587435,code_debt,low_quality_code,apache,5.0,Closed
arrow,2406,comment,411551607,non_debt,-,apache,0.0,Closed
calcite,1518,comment,548171400,non_debt,-,apache,16.0,Closed
trafficserver,3711,description,0,non_debt,-,apache,0.0,Merged
spark,524,comment,41750424,non_debt,-,apache,11.0,Closed
spark,19424,review,144111358,non_debt,-,apache,8.0,Closed
jmeter,237,comment,269805400,non_debt,-,apache,37.0,Closed
spark,27208,summary,0,non_debt,-,apache,13.0,Closed
netbeans,2812,review,601675547,non_debt,-,apache,9.0,Merged
trafficserver,7526,comment,810664610,non_debt,-,apache,0.0,Merged
trafficserver,2570,comment,332364253,non_debt,-,apache,308.0,Closed
incubator-pagespeed-ngx,261,comment,16283485,non_debt,-,apache,0.0,Merged
spark,21734,review,201258595,non_debt,-,apache,49.0,Closed
flink,15221,comment,810809614,non_debt,-,apache,15.0,Closed
spark,8864,review,40624641,non_debt,-,apache,17.0,Closed
incubator-mxnet,5430,description,0,non_debt,-,apache,0.0,Merged
carbondata,3244,comment,502949896,non_debt,-,apache,20.0,Closed
zeppelin,3240,review,236241046,non_debt,-,apache,55.0,Closed
fineract,366,comment,309149263,non_debt,-,apache,15.0,Merged
incubator-mxnet,3859,comment,261063209,non_debt,-,apache,0.0,Merged
pulsar,1663,summary,0,non_debt,-,apache,0.0,Merged
kafka,7389,review,377350027,non_debt,-,apache,143.0,Merged
calcite,1991,review,454539517,non_debt,-,apache,46.0,Closed
beam,1230,comment,260433002,code_debt,low_quality_code,apache,29.0,Closed
spark,27946,review,395206016,non_debt,-,apache,1.0,Closed
spark,11796,comment,200517197,non_debt,-,apache,18.0,Closed
storm,1468,summary,0,non_debt,-,apache,867.0,Closed
druid,4284,comment,303822859,non_debt,-,apache,21.0,Merged
spark,16220,review,91646897,non_debt,-,apache,4.0,Closed
beam,2983,comment,300281555,non_debt,-,apache,1.0,Closed
airflow,7163,comment,659601976,non_debt,-,apache,55.0,Merged
beam,9730,review,331592994,documentation_debt,outdated_documentation,apache,2.0,Merged
hbase,1077,review,368823636,documentation_debt,outdated_documentation,apache,2.0,Merged
spark,29402,description,0,documentation_debt,low_quality_documentation,apache,0.0,Closed
apisix,3710,review,584531199,non_debt,-,apache,0.0,Closed
spark,126,review,11357428,non_debt,-,apache,27.0,Closed
nifi-minifi-cpp,71,comment,291787919,non_debt,-,apache,6.0,Closed
druid,8209,review,310329604,non_debt,-,apache,8.0,Merged
ozone,1200,description,0,non_debt,-,apache,1.0,Merged
camel,1603,description,0,non_debt,-,apache,0.0,Closed
airflow,6311,comment,608306828,non_debt,-,apache,228.0,Merged
nifi,4067,summary,0,non_debt,-,apache,1.0,Closed
superset,1253,review,81885223,non_debt,-,apache,0.0,Merged
spark,4583,comment,74452766,non_debt,-,apache,22.0,Closed
zeppelin,2811,comment,402938821,non_debt,-,apache,134.0,Closed
spark,13860,comment,229268989,non_debt,-,apache,6.0,Closed
druid,2800,review,60473748,non_debt,-,apache,25.0,Merged
beam,6707,review,229053783,code_debt,low_quality_code,apache,42.0,Closed
spark,28085,review,407334754,non_debt,-,apache,22.0,Closed
kafka,2492,review,100844023,code_debt,low_quality_code,apache,12.0,Closed
beam,2220,comment,286517853,non_debt,-,apache,5.0,Closed
beam,3819,description,0,non_debt,-,apache,0.0,Merged
arrow,3006,review,235668748,non_debt,-,apache,1.0,Closed
trafficcontrol,4816,comment,648252948,non_debt,-,apache,0.0,Merged
flink,11415,review,395585557,non_debt,-,apache,6.0,Closed
couchdb,3015,review,488882226,documentation_debt,low_quality_documentation,apache,56.0,Merged
camel,623,summary,0,non_debt,-,apache,1.0,Merged
storm,3379,review,583943296,non_debt,-,apache,25.0,Merged
guacamole-client,455,review,355073430,non_debt,-,apache,,Not Closed or Merged
arrow,4500,review,291834025,non_debt,-,apache,0.0,Closed
carbondata,2153,comment,381357670,non_debt,-,apache,8.0,Closed
arrow,7692,review,452483726,non_debt,-,apache,3.0,Closed
incubator-pinot,4235,review,288316724,non_debt,-,apache,5.0,Merged
spark,19208,review,148859043,non_debt,-,apache,63.0,Closed
flink,12315,comment,633776377,non_debt,-,apache,1.0,Closed
ozone,1916,review,573453733,non_debt,-,apache,6.0,Merged
flink,11321,review,401445976,non_debt,-,apache,,Not Closed or Merged
arrow,5213,review,318643171,documentation_debt,outdated_documentation,apache,9.0,Closed
netbeans,2617,description,0,non_debt,-,apache,380.0,Merged
hadoop,2076,review,441558016,non_debt,-,apache,17.0,Merged
flink,6076,review,190841926,documentation_debt,low_quality_documentation,apache,73.0,Merged
flink,13306,review,483439597,non_debt,-,apache,7.0,Merged
lucene-solr,2022,review,515170806,non_debt,-,apache,20.0,Merged
spark,10745,review,49801194,non_debt,-,apache,1.0,Closed
apisix,2329,review,495666587,code_debt,dead_code,apache,13.0,Closed
nifi,71,comment,130314880,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,19.0,Merged
karaf,512,summary,0,non_debt,-,apache,0.0,Merged
airflow,10346,summary,0,code_debt,low_quality_code,apache,0.0,Merged
orc,163,description,0,non_debt,-,apache,3.0,Merged
geode,71,comment,171934710,non_debt,-,apache,34.0,Closed
camel,700,comment,160263784,non_debt,-,apache,0.0,Closed
brooklyn-server,899,comment,346040396,non_debt,-,apache,4.0,Merged
trafficcontrol,3760,comment,516056868,non_debt,-,apache,9.0,Merged
spark,9430,description,0,non_debt,-,apache,174.0,Closed
incubator-brooklyn,164,comment,56559915,non_debt,-,apache,8.0,Merged
pulsar,1821,comment,394024643,non_debt,-,apache,32.0,Merged
kafka,8883,summary,0,test_debt,flaky_test,apache,1.0,Merged
tajo,426,review,26902968,non_debt,-,apache,7.0,Closed
ignite,6509,review,279779959,non_debt,-,apache,10.0,Closed
zookeeper,1506,summary,0,non_debt,-,apache,0.0,Closed
incubator-pinot,6451,review,559757218,non_debt,-,apache,1.0,Merged
flink,4561,comment,324585254,non_debt,-,apache,6.0,Closed
spark,28874,comment,648303691,non_debt,-,apache,25.0,Closed
spark,21119,review,184839158,non_debt,-,apache,48.0,Closed
beam,9032,comment,510766791,non_debt,-,apache,102.0,Closed
spark,30144,review,605525533,non_debt,-,apache,170.0,Closed
incubator-brooklyn,866,comment,135365840,non_debt,-,apache,2.0,Merged
spark,28403,comment,621539070,non_debt,-,apache,0.0,Closed
zeppelin,2194,comment,289690375,non_debt,-,apache,0.0,Closed
beam,5217,summary,0,non_debt,-,apache,1.0,Merged
cassandra,716,review,476643686,non_debt,-,apache,571.0,Closed
helix,1494,review,515570884,non_debt,-,apache,4.0,Merged
shardingsphere,3619,description,0,non_debt,-,apache,0.0,Merged
ignite,6554,review,341580318,non_debt,-,apache,809.0,Closed
carbondata,954,review,118870584,non_debt,-,apache,4.0,Closed
zookeeper,684,review,238789004,documentation_debt,outdated_documentation,apache,74.0,Closed
flink,11095,review,379828410,non_debt,-,apache,3.0,Closed
flink,11393,comment,599385217,non_debt,-,apache,10.0,Merged
flink,9363,description,0,code_debt,low_quality_code,apache,3.0,Merged
shardingsphere,9687,summary,0,non_debt,-,apache,0.0,Merged
spark,157,comment,37761089,non_debt,-,apache,5.0,Closed
superset,13090,review,575157301,non_debt,-,apache,3.0,Merged
carbondata,1386,comment,333775342,non_debt,-,apache,552.0,Closed
trafficserver,5000,comment,464885742,non_debt,-,apache,22.0,Merged
spark,29686,comment,689199606,non_debt,-,apache,1.0,Closed
pulsar,2120,summary,0,non_debt,-,apache,0.0,Merged
arrow,2202,comment,401787754,non_debt,-,apache,0.0,Closed
cloudstack,4131,comment,707804396,non_debt,-,apache,220.0,Closed
kafka,6680,description,0,code_debt,complex_code,apache,3.0,Merged
attic-apex-malhar,24,comment,140223786,non_debt,-,apache,1.0,Merged
spark,17130,review,104006906,code_debt,low_quality_code,apache,58.0,Closed
incubator-doris,1297,review,293240865,non_debt,-,apache,0.0,Merged
tvm,4138,comment,544311340,non_debt,-,apache,13.0,Merged
trafficserver,7279,description,0,design_debt,non-optimal_design,apache,158.0,Merged
spark,17250,comment,285797389,non_debt,-,apache,13.0,Closed
spark,10469,review,49408899,non_debt,-,apache,36.0,Closed
servicecomb-java-chassis,947,review,225761072,non_debt,-,apache,12.0,Merged
trafficserver,6001,comment,539771774,documentation_debt,outdated_documentation,apache,62.0,Merged
storm,1761,description,0,non_debt,-,apache,3.0,Merged
pulsar,9292,review,566071650,non_debt,-,apache,685.0,Closed
ozone,1870,comment,771303816,non_debt,-,apache,17.0,Merged
carbondata,3142,comment,470833635,non_debt,-,apache,10.0,Closed
arrow,7507,review,562065051,architecture_debt,violation_of_modularity,apache,240.0,Closed
incubator-weex,1550,summary,0,non_debt,-,apache,76.0,Closed
fineract,1599,description,0,non_debt,-,apache,5.0,Merged
kafka,7848,description,0,non_debt,-,apache,123.0,Closed
openwhisk,4031,review,255882825,code_debt,low_quality_code,apache,148.0,Merged
openwhisk,638,summary,0,non_debt,-,apache,0.0,Closed
nutch,131,description,0,non_debt,-,apache,10.0,Merged
arrow,2314,comment,407287310,non_debt,-,apache,0.0,Closed
spark,11006,comment,178279347,code_debt,low_quality_code,apache,0.0,Closed
druid,9618,description,0,non_debt,-,apache,225.0,Closed
kafka,2303,comment,270284340,non_debt,-,apache,55.0,Closed
carbondata,2634,comment,412819112,non_debt,-,apache,0.0,Closed
skywalking,4443,comment,597527424,non_debt,-,apache,8.0,Closed
flink,15195,review,594017064,non_debt,-,apache,3.0,Merged
incubator-heron,2793,review,176873377,non_debt,-,apache,757.0,Closed
cloudstack,2464,comment,367304540,non_debt,-,apache,6.0,Merged
beam,13161,comment,726411143,non_debt,-,apache,22.0,Merged
camel-quarkus,1137,summary,0,non_debt,-,apache,0.0,Merged
arrow,9777,summary,0,non_debt,-,apache,0.0,Closed
spark,22007,comment,411514466,non_debt,-,apache,6.0,Closed
spark,11673,comment,196234027,non_debt,-,apache,239.0,Closed
incubator-pinot,6239,review,518946846,non_debt,-,apache,5.0,Merged
spark,20681,review,171910649,non_debt,-,apache,3.0,Closed
carbondata,4039,comment,745974586,non_debt,-,apache,13.0,Closed
beam,13411,description,0,non_debt,-,apache,8.0,Merged
arrow,9141,comment,756918737,non_debt,-,apache,0.0,Closed
ignite,1558,description,0,non_debt,-,apache,510.0,Closed
superset,3346,review,134524525,non_debt,-,apache,244.0,Closed
kafka,7881,summary,0,non_debt,-,apache,0.0,Closed
ignite,8686,review,586497377,non_debt,-,apache,52.0,Merged
cloudstack,3795,review,363682565,non_debt,-,apache,8.0,Merged
superset,3852,comment,344171641,non_debt,-,apache,3.0,Merged
zeppelin,80,comment,111033924,non_debt,-,apache,26.0,Closed
servicecomb-java-chassis,1761,summary,0,non_debt,-,apache,0.0,Merged
zookeeper,1417,comment,665952705,code_debt,low_quality_code,apache,5.0,Closed
pulsar,9481,comment,775964246,non_debt,-,apache,12.0,Closed
spark,2931,review,19454808,non_debt,-,apache,6.0,Closed
storm,237,review,24169370,non_debt,-,apache,186.0,Merged
spark,22960,review,231413853,code_debt,complex_code,apache,1.0,Closed
trafficserver,7142,review,488118370,non_debt,-,apache,35.0,Merged
flink,59,description,0,non_debt,-,apache,63.0,Closed
thrift,1039,comment,238129818,test_debt,flaky_test,apache,68.0,Closed
flink,12176,review,426165664,code_debt,complex_code,apache,2.0,Closed
ambari,2048,description,0,non_debt,-,apache,0.0,Merged
arrow,8371,comment,706095916,non_debt,-,apache,29.0,Closed
iceberg,1083,review,438894029,non_debt,-,apache,10.0,Merged
dubbo,4655,summary,0,code_debt,low_quality_code,apache,0.0,Merged
thrift,221,comment,57221845,non_debt,-,apache,9.0,Closed
shardingsphere,7753,summary,0,non_debt,-,apache,0.0,Merged
spark,16464,description,0,non_debt,-,apache,12.0,Closed
airflow,13616,comment,758630982,non_debt,-,apache,1.0,Closed
incubator-mxnet,14534,review,271872150,non_debt,-,apache,29.0,Merged
flink,5063,comment,347451529,non_debt,-,apache,3.0,Closed
openwhisk,2151,review,114561790,non_debt,-,apache,20.0,Merged
kafka,5498,comment,460004213,non_debt,-,apache,191.0,Merged
arrow,3816,summary,0,non_debt,-,apache,0.0,Closed
apisix,336,summary,0,code_debt,duplicated_code,apache,0.0,Merged
incubator-mxnet,5151,description,0,non_debt,-,apache,5.0,Merged
kafka,8701,review,429551798,non_debt,-,apache,5.0,Merged
apisix-dashboard,1571,comment,795057724,non_debt,-,apache,1.0,Merged
gobblin,2459,review,219005113,non_debt,-,apache,85.0,Closed
carbondata,2209,review,184917127,non_debt,-,apache,8.0,Closed
trafodion,1532,comment,383765758,non_debt,-,apache,65.0,Merged
flink,7186,comment,453921155,non_debt,-,apache,117.0,Closed
arrow,9785,review,604887936,non_debt,-,apache,19.0,Closed
reef,641,review,44857751,non_debt,-,apache,2.0,Closed
spark,25007,review,306928380,non_debt,-,apache,32.0,Closed
druid,4131,comment,292841747,non_debt,-,apache,27.0,Merged
druid,2698,review,57078970,non_debt,-,apache,0.0,Merged
cxf,275,summary,0,non_debt,-,apache,0.0,Closed
incubator-mxnet,2329,review,65903056,non_debt,-,apache,3.0,Merged
camel,508,summary,0,non_debt,-,apache,2.0,Closed
airflow,4381,comment,450809046,non_debt,-,apache,7.0,Closed
lucene-solr,823,comment,527765667,non_debt,-,apache,30.0,Merged
beam,12040,review,445090535,non_debt,-,apache,5.0,Merged
bookkeeper,1059,description,0,design_debt,non-optimal_design,apache,0.0,Closed
trafficserver,3322,review,176559777,architecture_debt,violation_of_modularity,apache,18.0,Merged
lucene-solr,1155,comment,595607002,non_debt,-,apache,54.0,Merged
airflow,2628,review,148506473,non_debt,-,apache,38.0,Merged
incubator-mxnet,10900,review,188720460,code_debt,complex_code,apache,13.0,Merged
geode,4161,comment,546551736,non_debt,-,apache,29.0,Merged
beam,13118,review,509433018,non_debt,-,apache,7.0,Merged
kafka,8000,review,374961789,non_debt,-,apache,20.0,Merged
spark,29367,review,466633630,non_debt,-,apache,6.0,Closed
cloudstack,2793,comment,440772450,non_debt,-,apache,116.0,Merged
hadoop,1823,summary,0,non_debt,-,apache,34.0,Merged
airflow,14581,comment,790768377,non_debt,-,apache,2.0,Merged
incubator-mxnet,7772,review,137280575,non_debt,-,apache,97.0,Closed
beam,3113,comment,301301323,non_debt,-,apache,0.0,Closed
spark,29136,description,0,non_debt,-,apache,0.0,Closed
spark,28708,review,440410753,non_debt,-,apache,47.0,Closed
kafka,4691,description,0,code_debt,low_quality_code,apache,6.0,Merged
incubator-doris,1694,comment,524725582,non_debt,-,apache,3.0,Merged
nifi,1036,review,81411506,code_debt,low_quality_code,apache,20.0,Closed
accumulo,1182,comment,499659659,non_debt,-,apache,0.0,Merged
flink,979,review,36167357,non_debt,-,apache,29.0,Closed
kafka,8662,comment,628329507,non_debt,-,apache,1.0,Merged
cloudstack,2464,comment,368872305,non_debt,-,apache,6.0,Merged
beam,14300,comment,804418896,non_debt,-,apache,0.0,Merged
spark,30521,review,532273012,non_debt,-,apache,6.0,Closed
incubator-weex,2951,summary,0,non_debt,-,apache,0.0,Merged
kafka,3547,review,128396998,non_debt,-,apache,0.0,Closed
druid,7915,comment,507899421,non_debt,-,apache,14.0,Merged
spark,12825,comment,216076628,non_debt,-,apache,1.0,Closed
spark,1111,comment,46391465,non_debt,-,apache,0.0,Closed
cloudstack,4248,review,467866137,non_debt,-,apache,34.0,Closed
cloudstack,1295,description,0,code_debt,low_quality_code,apache,0.0,Closed
spark,12539,review,60696040,non_debt,-,apache,1.0,Closed
spark,3099,review,20122266,non_debt,-,apache,7.0,Closed
carbondata,2502,comment,405482490,non_debt,-,apache,4.0,Closed
couchdb,2843,description,0,non_debt,-,apache,0.0,Merged
orc,116,review,114468791,non_debt,-,apache,13.0,Closed
netbeans-website,30,summary,0,non_debt,-,apache,0.0,Merged
beam,6511,description,0,non_debt,-,apache,325.0,Merged
tajo,674,summary,0,code_debt,dead_code,apache,0.0,Closed
myfaces-tobago,352,summary,0,non_debt,-,apache,0.0,Merged
incubator-heron,918,review,67564368,non_debt,-,apache,15.0,Merged
iceberg,1326,review,473297905,non_debt,-,apache,19.0,Merged
gobblin,2867,comment,574426534,non_debt,-,apache,1.0,Closed
nifi-minifi-cpp,1011,review,596175075,non_debt,-,apache,52.0,Closed
attic-apex-malhar,516,review,95512203,non_debt,-,apache,55.0,Merged
attic-apex-core,555,comment,315202571,non_debt,-,apache,2.0,Merged
incubator-mxnet,17808,comment,605556855,non_debt,-,apache,36.0,Closed
spark,7012,comment,115346040,non_debt,-,apache,0.0,Closed
spark,7129,comment,122069744,non_debt,-,apache,66.0,Closed
spark,9594,summary,0,non_debt,-,apache,2.0,Closed
groovy,517,description,0,non_debt,-,apache,29.0,Closed
trafficserver,6038,comment,545153161,non_debt,-,apache,24.0,Closed
flink,8480,review,285775675,non_debt,-,apache,1.0,Closed
tvm,891,comment,364725680,non_debt,-,apache,12.0,Merged
nifi,1918,review,122836798,code_debt,complex_code,apache,5.0,Closed
camel,3202,description,0,non_debt,-,apache,3.0,Closed
kafka,1095,review,60963008,non_debt,-,apache,39.0,Closed
spark,42,review,10368525,non_debt,-,apache,19.0,Closed
cloudstack,1926,comment,277102135,non_debt,-,apache,18.0,Merged
kafka,2273,summary,0,non_debt,-,apache,49.0,Closed
incubator-weex,822,comment,345958963,non_debt,-,apache,27.0,Closed
incubator-pinot,4387,review,300516190,documentation_debt,low_quality_documentation,apache,10.0,Merged
zookeeper,1328,summary,0,code_debt,low_quality_code,apache,1.0,Closed
arrow,2350,comment,409238911,non_debt,-,apache,0.0,Closed
airflow,6122,summary,0,non_debt,-,apache,5.0,Merged
carbondata,1620,comment,349865134,non_debt,-,apache,1.0,Closed
helix,470,description,0,non_debt,-,apache,0.0,Merged
incubator-heron,1893,description,0,test_debt,expensive_tests,apache,1.0,Merged
skywalking,6439,summary,0,non_debt,-,apache,0.0,Merged
spark,23814,comment,465220900,non_debt,-,apache,8.0,Closed
spark,27150,review,365117734,non_debt,-,apache,190.0,Closed
spark,13428,comment,241079022,non_debt,-,apache,80.0,Closed
incubator-pinot,6333,review,541846547,non_debt,-,apache,36.0,Merged
flink,15265,summary,0,non_debt,-,apache,6.0,Closed
cloudstack,1523,comment,215447324,non_debt,-,apache,22.0,Merged
geode-native,590,description,0,non_debt,-,apache,12.0,Merged
storm,107,description,0,non_debt,-,apache,0.0,Closed
incubator-mxnet,10183,comment,375782120,non_debt,-,apache,21.0,Merged
carbondata,2390,comment,398931696,non_debt,-,apache,1.0,Closed
beam,4080,review,150063020,code_debt,complex_code,apache,82.0,Merged
phoenix,933,review,510479056,code_debt,low_quality_code,apache,29.0,Closed
incubator-brooklyn,877,comment,138606796,non_debt,-,apache,11.0,Merged
spark,15027,comment,258087561,non_debt,-,apache,53.0,Closed
hive,1280,review,468525216,non_debt,-,apache,37.0,Closed
netbeans,414,comment,366287008,non_debt,-,apache,8.0,Closed
calcite,2055,summary,0,non_debt,-,apache,1.0,Merged
pulsar,8996,comment,763411650,non_debt,-,apache,33.0,Merged
hadoop,1572,comment,537701365,non_debt,-,apache,1.0,Merged
systemds,204,review,73768209,code_debt,low_quality_code,apache,4.0,Closed
beam,1746,comment,270984320,non_debt,-,apache,0.0,Merged
spark,10667,comment,170158610,non_debt,-,apache,0.0,Closed
attic-apex-core,337,review,63920391,non_debt,-,apache,0.0,Merged
druid,5789,review,205683872,non_debt,-,apache,73.0,Merged
